frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,724490.769830,264474.000000,0.000000
4,490356.381053,112227.000000,0.000000
8,281173.968087,97253.000000,0.000000
16,673292.022788,128816.000000,0.000000
32,839544.721088,255915.000000,0.000000
64,1096791.994531,230577.000000,0.000000
128,1093631.238102,236877.000000,0.000000
256,944104.954907,259860.000000,0.000000
512,596091.067068,142120.000000,0.000000
1024,898279.453716,202729.000000,0.000000
2048,589870.375234,127193.000000,0.000000
4096,1922124.119147,296611.000000,0.000000
8192,1347992.747286,252790.000000,0.000000
16384,1008645.098764,223499.000000,0.000000
32768,1779926.901612,247132.000000,0.000000
65536,1251533.937510,263337.000000,0.000000
