frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,410346.760509,115568.000000,0.000000
4,350337.975360,123862.000000,0.000000
8,566533.316988,190248.000000,0.000000
16,244235.715247,76775.000000,0.000000
32,1044050.659574,232888.000000,0.000000
64,878755.672610,251192.000000,0.000000
128,1121037.193925,287648.000000,0.000000
256,496285.189684,129709.000000,0.000000
512,656333.445489,150189.000000,0.000000
1024,1102401.575010,243429.000000,0.000000
2048,705298.544516,192257.000000,0.000000
4096,1165567.999440,244624.000000,0.000000
8192,720615.946062,218962.000000,0.000000
16384,1014286.783542,255714.000000,0.000000
32768,918139.585856,204756.000000,0.000000
65536,222860.228417,87617.000000,0.000000
