frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,639950.097956,247251.000000,0.000000
4,174558.246944,87759.000000,0.000000
8,420157.523147,163731.000000,0.000000
16,157788.333529,66460.000000,0.000000
32,254704.736789,88362.000000,0.000000
64,501416.244651,269015.000000,0.000000
128,741768.447350,299089.000000,0.000000
256,628781.652263,217912.000000,0.000000
512,483488.383232,230631.000000,0.000000
1024,657711.533653,216844.000000,0.000000
2048,514901.379979,152672.000000,0.000000
4096,569788.356760,200575.000000,0.000000
8192,555809.352117,143588.000000,0.000000
16384,379532.867421,139740.000000,0.000000
32768,456621.096582,121221.000000,0.000000
65536,1209636.093684,169932.000000,0.000000
