frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,441341.926264,207060.000000,0.000000
4,219434.325432,80989.000000,0.000000
8,470615.613099,194822.000000,0.000000
16,351375.584382,189464.000000,0.000000
32,504468.248915,154957.000000,0.000000
64,529009.530095,245891.000000,0.000000
128,254025.429979,84447.000000,0.000000
256,316775.168484,163307.000000,0.000000
512,1037461.001975,291156.000000,0.000000
1024,251674.172072,111932.000000,0.000000
2048,466869.443994,182431.000000,0.000000
4096,321836.082096,141582.000000,0.000000
8192,350497.297547,164267.000000,0.000000
16384,704162.130383,277219.000000,0.000000
32768,1504861.194071,280586.000000,0.000000
65536,703731.543852,77384.000000,0.000000
