frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,165113.364293,95393.000000,0.000000
4,248721.164684,138537.000000,0.000000
8,304739.685748,127543.000000,0.000000
16,302427.744501,147418.000000,0.000000
32,142265.771909,55635.000000,0.000000
64,326588.901777,202390.000000,0.000000
128,171327.909411,107384.000000,0.000000
256,505936.799947,256968.000000,0.000000
512,524729.727586,158389.000000,0.000000
1024,381406.188048,227636.000000,0.000000
2048,806140.009186,306126.000000,0.000000
4096,415011.472032,127027.000000,0.000000
8192,149293.716415,26419.000000,0.000000
16384,1157247.954715,275877.000000,0.000000
32768,642617.897227,136375.000000,0.000000
65536,1156653.577589,266460.000000,0.000000
