frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,117905.567345,23762.000000,0.000000
4,685686.699986,200296.000000,0.000000
8,295669.579494,112336.000000,0.000000
16,426343.206643,158984.000000,0.000000
32,305035.960649,119036.000000,0.000000
64,483261.265142,114855.000000,0.000000
128,1310291.116909,307706.000000,0.000000
256,659982.418609,220683.000000,0.000000
512,1078198.469099,304569.000000,0.000000
1024,1144249.482244,281330.000000,0.000000
2048,491470.207697,109523.000000,0.000000
4096,492323.814948,160429.000000,0.000000
8192,1149070.949166,141076.000000,0.000000
16384,2165200.270290,246011.000000,0.000000
32768,2201945.970851,290320.000000,0.000000
65536,1337331.491315,240367.000000,0.000000
