frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,158652.054478,85714.000000,0.000000
4,719241.568975,280467.000000,0.000000
8,227808.501292,102247.000000,0.000000
16,387737.843708,141438.000000,0.000000
32,592231.681346,203248.000000,0.000000
64,708139.752883,188818.000000,0.000000
128,1102522.668574,254422.000000,0.000000
256,1185025.495375,266226.000000,0.000000
512,422317.845677,105424.000000,0.000000
1024,932468.848589,268551.000000,0.000000
2048,888522.992296,164607.000000,0.000000
4096,945670.997706,268989.000000,0.000000
8192,957770.445571,242863.000000,0.000000
16384,1025788.325937,233604.000000,0.000000
32768,1536237.106270,237865.000000,0.000000
65536,1423656.285248,269809.000000,0.000000
