frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,351378.995209,190429.000000,0.000000
4,195300.861957,171981.000000,0.000000
8,62227.977904,32980.000000,0.000000
16,205753.420523,116551.000000,0.000000
32,318370.055495,170471.000000,0.000000
64,125734.936120,50239.000000,0.000000
128,209920.688101,107643.000000,0.000000
256,344937.532056,239832.000000,0.000000
512,373778.105524,273609.000000,0.000000
1024,206062.866478,114222.000000,0.000000
2048,518993.239544,190875.000000,0.000000
4096,635898.650433,282707.000000,0.000000
8192,440194.356595,111806.000000,0.000000
16384,437923.533447,111128.000000,0.000000
32768,409385.316146,206468.000000,0.000000
65536,593161.393573,124263.000000,0.000000
