frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,127607.361371,54320.000000,0.000000
4,123699.621394,53193.000000,0.000000
8,333340.219909,118860.000000,0.000000
16,604915.561131,241805.000000,0.000000
32,119531.405626,45148.000000,0.000000
64,517519.238639,300188.000000,0.000000
128,505651.398852,193110.000000,0.000000
256,569753.386571,224027.000000,0.000000
512,204476.155444,75465.000000,0.000000
1024,268455.250113,115278.000000,0.000000
2048,393449.065854,262901.000000,0.000000
4096,458506.505458,191729.000000,0.000000
8192,147963.846544,48636.000000,0.000000
16384,265511.785752,125987.000000,0.000000
32768,810425.153014,192695.000000,0.000000
65536,368347.304384,254107.000000,0.000000
