frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,179754.436813,71597.000000,0.000000
4,165161.946671,69636.000000,0.000000
8,248744.447176,71861.000000,0.000000
16,557703.900259,150003.000000,0.000000
32,1006515.225826,219806.000000,0.000000
64,876540.844879,242025.000000,0.000000
128,1328321.274758,292196.000000,0.000000
256,1317247.122149,304798.000000,0.000000
512,543310.197692,240004.000000,0.000000
1024,1295858.405999,285072.000000,0.000000
2048,533349.870204,140734.000000,0.000000
4096,853162.156508,161284.000000,0.000000
8192,1782458.457022,286392.000000,0.000000
16384,931057.204144,111363.000000,0.000000
32768,591814.933980,191427.000000,0.000000
65536,1594616.537769,142923.000000,0.000000
