frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,171711.794898,63465.000000,0.000000
4,710576.587701,199020.000000,0.000000
8,377209.861421,161321.000000,0.000000
16,1157062.100343,278187.000000,0.000000
32,285381.149626,112177.000000,0.000000
64,709230.584547,207153.000000,0.000000
128,816834.799961,254297.000000,0.000000
256,617545.680886,164217.000000,0.000000
512,796056.292223,198714.000000,0.000000
1024,708324.120802,266222.000000,0.000000
2048,762644.101588,157960.000000,0.000000
4096,2099047.555619,272152.000000,0.000000
8192,627581.316344,118185.000000,0.000000
16384,877173.316109,255632.000000,0.000000
32768,3005113.692594,213860.000000,0.000000
65536,2094788.755611,86857.000000,0.000000
