frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,264585.438539,113383.000000,0.000000
4,179116.959334,46962.000000,0.000000
8,185140.734896,52533.000000,0.000000
16,422080.910021,120565.000000,0.000000
32,351837.098725,155817.000000,0.000000
64,532506.763418,200806.000000,0.000000
128,448454.883312,114057.000000,0.000000
256,1041932.217319,221786.000000,0.000000
512,758725.028881,205688.000000,0.000000
1024,895772.152726,235352.000000,0.000000
2048,1072601.341379,256554.000000,0.000000
4096,552555.541969,113119.000000,0.000000
8192,1040627.237768,247358.000000,0.000000
16384,2277755.002392,210049.000000,0.000000
32768,1030029.098608,207140.000000,0.000000
65536,237853.290103,84057.000000,0.000000
