frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,250968.125944,13389.000000,0.000000
4,1302115.765961,46134.000000,0.000000
8,1703668.927969,66410.000000,0.000000
16,982179.402915,33751.000000,0.000000
32,1714610.942945,60067.000000,0.000000
64,2494926.621085,91663.000000,0.000000
128,2594251.297853,89867.000000,0.000000
256,2431256.012911,83459.000000,0.000000
512,2066226.638841,71145.000000,0.000000
1024,1964895.618798,61835.000000,0.000000
2048,1461387.297969,59562.000000,0.000000
4096,2296037.693126,87580.000000,0.000000
8192,3153806.170141,108670.000000,0.000000
16384,3068415.220844,90563.000000,0.000000
32768,2022398.769620,63531.000000,0.000000
65536,5202334.569874,162896.000000,0.000000
