frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1853577.283628,78859.000000,0.000000
4,839119.723904,37106.000000,0.000000
8,866990.044053,54859.000000,0.000000
16,1117223.300286,52213.000000,0.000000
32,1596555.293947,73801.000000,0.000000
64,3005418.253939,105333.000000,0.000000
128,2933728.381583,119778.000000,0.000000
256,2727218.819629,126988.000000,0.000000
512,2396565.852761,100580.000000,0.000000
1024,1424288.007151,53786.000000,0.000000
2048,3989478.684347,148717.000000,0.000000
4096,2013879.586862,77596.000000,0.000000
8192,958838.105896,37860.000000,0.000000
16384,5084768.278898,172501.000000,0.000000
32768,2992188.209363,108224.000000,0.000000
65536,7194811.449591,218770.000000,0.000000
