frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,299457.689145,13690.000000,0.000000
4,1454795.375776,56116.000000,0.000000
8,442007.282378,15846.000000,0.000000
16,1301058.785440,55463.000000,0.000000
32,1209100.354457,49860.000000,0.000000
64,1538144.890507,61032.000000,0.000000
128,1203287.134497,49783.000000,0.000000
256,3179632.861039,127944.000000,0.000000
512,3345329.320703,111357.000000,0.000000
1024,2686767.464656,106266.000000,0.000000
2048,2537466.911687,105432.000000,0.000000
4096,2778225.157818,105122.000000,0.000000
8192,2644861.361440,91801.000000,0.000000
16384,3848541.107421,142149.000000,0.000000
32768,1304018.322611,42606.000000,0.000000
65536,6516236.782113,167377.000000,0.000000
