frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1021533.225320,48105.000000,0.000000
4,1305286.321375,49824.000000,0.000000
8,1193940.211478,46084.000000,0.000000
16,1537657.118935,59623.000000,0.000000
32,2298209.201195,95093.000000,0.000000
64,2378768.333330,95625.000000,0.000000
128,2309432.649796,90948.000000,0.000000
256,2740815.650589,105347.000000,0.000000
512,2846681.705364,109755.000000,0.000000
1024,2492127.050081,90365.000000,0.000000
2048,2788895.386099,112363.000000,0.000000
4096,3544317.972370,121377.000000,0.000000
8192,3888520.093072,129086.000000,0.000000
16384,955694.228276,48625.000000,0.000000
32768,1344374.436611,53897.000000,0.000000
65536,5075895.955875,178613.000000,0.000000
