frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1153935.921808,50112.000000,0.000000
4,707099.275756,37503.000000,0.000000
8,842389.374285,33226.000000,0.000000
16,1335667.457574,65063.000000,0.000000
32,2291636.989785,102622.000000,0.000000
64,2105805.789152,89483.000000,0.000000
128,2516158.893899,104294.000000,0.000000
256,3321605.370411,125158.000000,0.000000
512,2786481.485849,109225.000000,0.000000
1024,3320771.886199,118158.000000,0.000000
2048,3359322.846204,127432.000000,0.000000
4096,3564066.084183,138816.000000,0.000000
8192,2709826.854134,115528.000000,0.000000
16384,4671261.521967,155410.000000,0.000000
32768,2283729.034476,75574.000000,0.000000
65536,6182125.512062,170597.000000,0.000000
