frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1295722.020753,54617.000000,0.000000
4,622902.750215,30789.000000,0.000000
8,1918823.478739,70419.000000,0.000000
16,1478998.506796,56933.000000,0.000000
32,2119877.341720,78529.000000,0.000000
64,1817834.885008,72737.000000,0.000000
128,1878043.254824,58125.000000,0.000000
256,2336585.925665,79813.000000,0.000000
512,2661986.783873,100552.000000,0.000000
1024,3174113.122292,88884.000000,0.000000
2048,2181978.278428,75530.000000,0.000000
4096,3699773.982779,126934.000000,0.000000
8192,1821913.664326,74141.000000,0.000000
16384,2289267.805932,76869.000000,0.000000
32768,1638328.610331,53362.000000,0.000000
65536,7701480.025295,180287.000000,0.000000
