frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1014590.870484,42119.000000,0.000000
4,1460893.844410,55743.000000,0.000000
8,1043812.493074,47157.000000,0.000000
16,1959463.704863,74027.000000,0.000000
32,1869874.355934,66667.000000,0.000000
64,2277122.824243,92506.000000,0.000000
128,2898158.466366,117074.000000,0.000000
256,2689453.734053,105092.000000,0.000000
512,2072233.372855,88047.000000,0.000000
1024,1953974.639584,91221.000000,0.000000
2048,2142854.847414,87315.000000,0.000000
4096,2232367.841363,97288.000000,0.000000
8192,2504163.735967,92767.000000,0.000000
16384,1355165.076323,62762.000000,0.000000
32768,4584904.922884,157317.000000,0.000000
65536,4861838.680933,145643.000000,0.000000
