frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1377170.849455,49184.000000,0.000000
4,1083768.635148,46833.000000,0.000000
8,924225.595636,30624.000000,0.000000
16,1552238.444003,49467.000000,0.000000
32,1396232.885100,56305.000000,0.000000
64,3330219.060337,113204.000000,0.000000
128,2319532.867692,100819.000000,0.000000
256,2871218.203138,92546.000000,0.000000
512,1578597.233751,61621.000000,0.000000
1024,1335536.235631,44294.000000,0.000000
2048,2956499.537798,100973.000000,0.000000
4096,4161093.384582,139249.000000,0.000000
8192,2928951.354043,102109.000000,0.000000
16384,2834625.047555,112417.000000,0.000000
32768,1030404.980250,42875.000000,0.000000
65536,389024.636238,22595.000000,0.000000
