frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1083127.005256,38595.000000,0.000000
4,1506800.033715,59263.000000,0.000000
8,1112939.027698,41215.000000,0.000000
16,1082544.216404,40788.000000,0.000000
32,2133460.764118,89152.000000,0.000000
64,1753621.489184,68695.000000,0.000000
128,1850926.790914,70645.000000,0.000000
256,3184115.773048,109199.000000,0.000000
512,1753096.426318,71919.000000,0.000000
1024,3351228.125209,126639.000000,0.000000
2048,2264498.988545,82943.000000,0.000000
4096,1883196.826686,67892.000000,0.000000
8192,2948507.582772,100599.000000,0.000000
16384,3530889.032510,139474.000000,0.000000
32768,2060280.262666,80109.000000,0.000000
65536,7385418.020181,196176.000000,0.000000
