frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1225101.005832,42712.000000,0.000000
4,1714718.503385,72824.000000,0.000000
8,1408399.205297,71048.000000,0.000000
16,1219161.210071,46661.000000,0.000000
32,1316559.528412,42930.000000,0.000000
64,1659585.119448,66062.000000,0.000000
128,2717685.089476,110614.000000,0.000000
256,2595840.534588,88819.000000,0.000000
512,2588393.371562,89803.000000,0.000000
1024,3337736.156237,133996.000000,0.000000
2048,2421658.694620,83887.000000,0.000000
4096,3748633.893901,130596.000000,0.000000
8192,2222851.125010,77539.000000,0.000000
16384,4564850.198272,164962.000000,0.000000
32768,3112559.032802,122152.000000,0.000000
65536,5371830.950934,155165.000000,0.000000
