frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1084611.353369,34269.000000,0.000000
4,1814659.418359,66393.000000,0.000000
8,1023502.789775,34353.000000,0.000000
16,2009287.768819,83702.000000,0.000000
32,1495801.121176,56636.000000,0.000000
64,2479623.034188,89321.000000,0.000000
128,1952502.787462,71692.000000,0.000000
256,2616356.464119,95801.000000,0.000000
512,2689387.566921,102189.000000,0.000000
1024,2006988.455252,68501.000000,0.000000
2048,1686291.581362,62259.000000,0.000000
4096,1965409.629048,66975.000000,0.000000
8192,5866332.405024,180537.000000,0.000000
16384,3251657.231973,116171.000000,0.000000
32768,2918354.683977,93258.000000,0.000000
65536,1147794.643286,47029.000000,0.000000
