frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,506003.433779,19821.000000,0.000000
4,1182836.260632,50911.000000,0.000000
8,1336919.569332,51761.000000,0.000000
16,2118826.303953,86961.000000,0.000000
32,2563690.588227,98811.000000,0.000000
64,2432160.317544,101540.000000,0.000000
128,1938011.098879,71198.000000,0.000000
256,1752354.138995,78286.000000,0.000000
512,2948872.402634,97112.000000,0.000000
1024,4237694.768125,154269.000000,0.000000
2048,1666430.388120,72860.000000,0.000000
4096,1961173.235891,83153.000000,0.000000
8192,1159767.999486,59227.000000,0.000000
16384,1870968.577908,82453.000000,0.000000
32768,2567867.756386,102204.000000,0.000000
65536,2231863.912275,70200.000000,0.000000
