frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1082703.256262,43743.000000,0.000000
4,976619.044873,34368.000000,0.000000
8,1388055.090972,44599.000000,0.000000
16,2185707.744362,82868.000000,0.000000
32,2381330.900201,89106.000000,0.000000
64,2467504.887657,84525.000000,0.000000
128,1748470.606945,76251.000000,0.000000
256,3352307.296513,113799.000000,0.000000
512,3097311.087522,105542.000000,0.000000
1024,2876440.423826,108177.000000,0.000000
2048,3250328.064291,105863.000000,0.000000
4096,1517940.839656,56755.000000,0.000000
8192,2745255.543010,79401.000000,0.000000
16384,1082063.140413,42025.000000,0.000000
32768,3965412.844996,128342.000000,0.000000
65536,1656996.483214,55029.000000,0.000000
