frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1525794.502239,61140.000000,0.000000
4,1258138.154794,55165.000000,0.000000
8,1243577.186439,47829.000000,0.000000
16,1461589.736649,65859.000000,0.000000
32,1305532.421426,64158.000000,0.000000
64,2800282.637664,112809.000000,0.000000
128,3901802.086439,143873.000000,0.000000
256,1106938.314313,50061.000000,0.000000
512,1170730.033316,46249.000000,0.000000
1024,2749142.881187,105886.000000,0.000000
2048,3474428.501647,133783.000000,0.000000
4096,2825204.647268,118047.000000,0.000000
8192,2406972.157282,99321.000000,0.000000
16384,3793987.218672,128494.000000,0.000000
32768,3002658.687491,99671.000000,0.000000
65536,7616049.439928,210838.000000,0.000000
