frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,992383.167933,33628.000000,0.000000
4,990108.851375,35663.000000,0.000000
8,1608387.782372,55643.000000,0.000000
16,1864094.380217,73851.000000,0.000000
32,2668916.804964,92143.000000,0.000000
64,1360440.274491,42263.000000,0.000000
128,2317109.728222,89368.000000,0.000000
256,1563622.926861,64285.000000,0.000000
512,3255690.507022,118065.000000,0.000000
1024,2729304.525456,98556.000000,0.000000
2048,2830460.290947,95946.000000,0.000000
4096,3212287.978172,107441.000000,0.000000
8192,2193155.938930,87384.000000,0.000000
16384,301059.853111,13090.000000,0.000000
32768,4031032.534230,107748.000000,0.000000
65536,2295780.607257,78038.000000,0.000000
