frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1013889.734240,42354.000000,0.000000
4,1314323.674376,49901.000000,0.000000
8,1414405.737668,69378.000000,0.000000
16,839547.456221,35428.000000,0.000000
32,1393734.516943,49255.000000,0.000000
64,2112889.640840,84001.000000,0.000000
128,2266582.802132,75448.000000,0.000000
256,2043413.363765,72278.000000,0.000000
512,2744988.912682,96826.000000,0.000000
1024,1849959.096848,55460.000000,0.000000
2048,2780322.726421,101973.000000,0.000000
4096,2906486.588925,100982.000000,0.000000
8192,2663258.285026,93109.000000,0.000000
16384,3308168.298791,105945.000000,0.000000
32768,2956843.714488,107651.000000,0.000000
65536,3531694.773627,123312.000000,0.000000
