frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1442913.142524,55998.000000,0.000000
4,2255543.659032,80242.000000,0.000000
8,728474.037931,30111.000000,0.000000
16,1498318.524205,52542.000000,0.000000
32,2366363.157697,89288.000000,0.000000
64,1814864.749446,75379.000000,0.000000
128,3280204.240191,99066.000000,0.000000
256,1948887.332117,72049.000000,0.000000
512,1881490.419479,74944.000000,0.000000
1024,1460959.263639,69747.000000,0.000000
2048,794376.143878,32547.000000,0.000000
4096,1492751.489381,58140.000000,0.000000
8192,4536896.907287,148985.000000,0.000000
16384,5457327.688577,139837.000000,0.000000
32768,6767532.233448,170146.000000,0.000000
65536,4928452.871433,132117.000000,0.000000
