frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,710012.684392,40203.000000,0.000000
4,1469596.833951,54760.000000,0.000000
8,1358316.065563,49477.000000,0.000000
16,2722655.015502,91481.000000,0.000000
32,1905473.971597,72430.000000,0.000000
64,2133839.507777,77735.000000,0.000000
128,2443489.615769,108276.000000,0.000000
256,1202567.354173,45509.000000,0.000000
512,3045065.148278,124010.000000,0.000000
1024,2194261.017556,73872.000000,0.000000
2048,3040287.354128,124610.000000,0.000000
4096,3058569.655375,107274.000000,0.000000
8192,3201267.812720,121304.000000,0.000000
16384,1451696.042437,54884.000000,0.000000
32768,6242287.352702,178721.000000,0.000000
65536,8008131.057717,212901.000000,0.000000
