frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,590514.088116,22762.000000,0.000000
4,1028568.042234,40905.000000,0.000000
8,1109769.556725,40555.000000,0.000000
16,1580877.153410,71193.000000,0.000000
32,2020423.578517,78634.000000,0.000000
64,2952489.599526,100045.000000,0.000000
128,1939866.907370,80165.000000,0.000000
256,2482171.407534,113634.000000,0.000000
512,3349467.828491,126238.000000,0.000000
1024,2847062.481881,95269.000000,0.000000
2048,2354800.615574,93411.000000,0.000000
4096,1680519.866121,71694.000000,0.000000
8192,1563131.526180,68472.000000,0.000000
16384,2734510.595896,124324.000000,0.000000
32768,3100325.516259,105104.000000,0.000000
65536,5955399.422615,166685.000000,0.000000
