frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,838391.381661,42917.000000,0.000000
4,1651101.442540,70413.000000,0.000000
8,522381.039250,23105.000000,0.000000
16,1658987.875898,72255.000000,0.000000
32,2105943.320612,72923.000000,0.000000
64,2640298.765353,112168.000000,0.000000
128,2279028.702797,85208.000000,0.000000
256,1493675.908108,59829.000000,0.000000
512,2037483.431088,88804.000000,0.000000
1024,1671163.869549,67647.000000,0.000000
2048,2725928.596466,108063.000000,0.000000
4096,2694631.608253,104225.000000,0.000000
8192,2947145.821853,107437.000000,0.000000
16384,4594379.518619,156231.000000,0.000000
32768,442164.880533,33961.000000,0.000000
65536,5742212.022518,151110.000000,0.000000
