frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1396742.914281,57551.000000,0.000000
4,797672.188570,29485.000000,0.000000
8,1430864.613145,46254.000000,0.000000
16,798711.866275,31728.000000,0.000000
32,1010382.469351,39159.000000,0.000000
64,2364702.994137,81536.000000,0.000000
128,2538792.294313,87631.000000,0.000000
256,2636873.844653,88187.000000,0.000000
512,3159242.620159,96893.000000,0.000000
1024,3028591.754277,101575.000000,0.000000
2048,2905943.933723,102308.000000,0.000000
4096,2764871.158963,79544.000000,0.000000
8192,1309629.016780,40288.000000,0.000000
16384,5201714.072260,142626.000000,0.000000
32768,4864639.457876,134845.000000,0.000000
65536,8105924.899347,184830.000000,0.000000
