frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1655350.905230,64468.000000,0.000000
4,815203.912776,32293.000000,0.000000
8,1144191.827164,47939.000000,0.000000
16,1212991.146153,50376.000000,0.000000
32,1490055.960073,58604.000000,0.000000
64,1517627.161231,63217.000000,0.000000
128,2406326.022011,92739.000000,0.000000
256,3673289.898372,132473.000000,0.000000
512,2857626.946919,120480.000000,0.000000
1024,3805287.837061,137209.000000,0.000000
2048,2947371.180790,103098.000000,0.000000
4096,3274804.839588,132703.000000,0.000000
8192,2378726.926462,94737.000000,0.000000
16384,2885294.829834,113207.000000,0.000000
32768,2536977.888562,94824.000000,0.000000
65536,10023051.929642,269767.000000,0.000000
