arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
26.00,30.00,18.00,100.00,0.00,396
24.00,30.00,15.00,100.00,0.00,396
40.00,7.92,512.00,12.34,87.66,397
34.00,5.65,4096.00,8.86,91.14,395
28.00,4.64,32768.00,8.56,91.44,397
20.00,4.07,262144.00,2.93,97.07,375
22.00,16.77,64.00,100.00,0.00,396
34.00,4.07,262144.00,3.78,96.22,397
32.00,7.92,512.00,12.85,87.15,397
34.00,7.92,512.00,16.37,83.63,397
22.00,30.00,6.00,100.00,0.00,396
38.00,7.92,512.00,17.88,82.12,397
22.00,5.65,4096.00,9.57,90.43,397
38.00,4.64,32768.00,8.56,91.44,397
26.00,4.07,262144.00,6.30,93.70,397
24.00,30.00,18.00,100.00,0.00,396
24.00,30.00,6.00,100.00,0.00,397
30.00,4.07,262144.00,3.80,96.20,395
40.00,4.07,262144.00,5.79,94.21,397
26.00,30.00,9.00,100.00,0.00,396
40.00,5.65,4096.00,8.31,91.69,397
22.00,30.00,12.00,100.00,0.00,396
26.00,30.00,15.00,100.00,0.00,397
22.00,30.00,9.00,100.00,0.00,395
36.00,5.65,4096.00,8.31,91.69,397
24.00,30.00,12.00,100.00,0.00,396
26.00,5.65,4096.00,5.61,94.39,392
20.00,5.65,4096.00,8.14,91.86,393
24.00,4.64,32768.00,8.06,91.94,397
34.00,4.64,32768.00,6.80,93.20,397
28.00,5.65,4096.00,8.10,91.90,395
22.00,4.07,262144.00,7.81,92.19,397
26.00,4.64,32768.00,4.79,95.21,397
36.00,4.64,32768.00,7.22,92.78,388
40.00,4.64,32768.00,5.29,94.71,397
22.00,4.64,32768.00,5.30,94.70,396
20.00,7.92,512.00,12.91,87.09,395
22.00,30.00,18.00,100.00,0.00,395
20.00,30.00,6.00,100.00,0.00,396
24.00,4.07,262144.00,6.08,93.92,395
36.00,4.07,262144.00,4.79,95.21,397
24.00,5.65,4096.00,6.80,93.20,397
20.00,4.64,32768.00,7.05,92.95,397
30.00,4.64,32768.00,7.81,92.19,397
32.00,5.65,4096.00,7.56,92.44,397
24.00,7.92,512.00,16.71,83.29,395
22.00,7.92,512.00,19.24,80.76,395
24.00,30.00,9.00,100.00,0.00,396
26.00,7.92,512.00,13.38,86.62,396
28.00,7.92,512.00,12.37,87.63,396
28.00,4.07,262144.00,5.29,94.71,397
22.00,30.00,15.00,100.00,0.00,396
36.00,30.00,18.00,100.00,0.00,397
32.00,16.77,64.00,100.00,0.00,397
36.00,30.00,15.00,100.00,0.00,397
40.00,30.00,6.00,100.00,0.00,397
34.00,30.00,12.00,100.00,0.00,397
36.00,30.00,12.00,100.00,0.00,397
40.00,30.00,18.00,100.00,0.00,397
32.00,30.00,6.00,100.00,0.00,397
38.00,30.00,9.00,100.00,0.00,397
38.00,30.00,18.00,100.00,0.00,397
36.00,16.77,64.00,100.00,0.00,397
38.00,16.77,64.00,100.00,0.00,397
34.00,30.00,9.00,100.00,0.00,397
38.00,30.00,15.00,100.00,0.00,397
40.00,30.00,9.00,100.00,0.00,397
40.00,30.00,15.00,100.00,0.00,397
40.00,16.77,64.00,100.00,0.00,397
36.00,30.00,6.00,100.00,0.00,397
34.00,30.00,18.00,100.00,0.00,397
34.00,16.77,64.00,100.00,0.00,397
32.00,30.00,12.00,100.00,0.00,397
38.00,30.00,12.00,100.00,0.00,397
40.00,30.00,12.00,100.00,0.00,397
38.00,30.00,6.00,100.00,0.00,397
32.00,30.00,15.00,100.00,0.00,397
32.00,30.00,9.00,100.00,0.00,397
30.00,30.00,12.00,100.00,0.00,397
34.00,30.00,6.00,100.00,0.00,397
34.00,30.00,15.00,100.00,0.00,397
36.00,30.00,9.00,100.00,0.00,397
32.00,30.00,18.00,100.00,0.00,397
30.00,30.00,18.00,100.00,0.00,397
30.00,30.00,6.00,100.00,0.00,397
28.00,30.00,15.00,100.00,0.00,397
30.00,16.77,64.00,100.00,0.00,397
30.00,30.00,9.00,100.00,0.00,396
30.00,30.00,15.00,100.00,0.00,397
28.00,30.00,12.00,100.00,0.00,397
32.00,7.92,512.00,17.88,82.12,397
28.00,30.00,18.00,100.00,0.00,397
26.00,30.00,15.00,100.00,0.00,397
24.00,30.00,15.00,100.00,0.00,396
26.00,30.00,9.00,100.00,0.00,397
24.00,30.00,6.00,100.00,0.00,396
28.00,16.77,64.00,100.00,0.00,397
38.00,4.07,262144.00,6.67,93.33,390
24.00,5.65,4096.00,7.05,92.95,397
30.00,7.92,512.00,14.11,85.89,397
28.00,30.00,9.00,100.00,0.00,397
38.00,7.92,512.00,15.11,84.89,397
22.00,16.77,64.00,100.00,0.00,396
24.00,4.07,262144.00,3.78,96.22,397
24.00,30.00,18.00,100.00,0.00,397
24.00,16.77,64.00,100.00,0.00,395
26.00,30.00,18.00,100.00,0.00,397
20.00,16.77,64.00,100.00,0.00,396
26.00,5.65,4096.00,5.08,94.92,394
32.00,4.64,32768.00,7.58,92.42,396
26.00,30.00,12.00,100.00,0.00,397
26.00,16.77,64.00,100.00,0.00,397
40.00,4.64,32768.00,2.79,97.21,394
30.00,4.64,32768.00,6.80,93.20,397
28.00,30.00,6.00,100.00,0.00,397
34.00,7.92,512.00,18.64,81.36,397
40.00,7.92,512.00,13.85,86.15,397
28.00,7.92,512.00,17.93,82.07,396
26.00,30.00,6.00,100.00,0.00,396
22.00,30.00,6.00,100.00,0.00,396
38.00,5.65,4096.00,8.06,91.94,397
28.00,5.65,4096.00,8.31,91.69,397
40.00,5.65,4096.00,9.32,90.68,397
20.00,30.00,12.00,100.00,0.00,395
20.00,30.00,18.00,100.00,0.00,395
24.00,30.00,12.00,100.00,0.00,396
22.00,30.00,15.00,100.00,0.00,396
26.00,4.07,262144.00,5.79,94.21,397
20.00,30.00,9.00,100.00,0.00,395
34.00,5.65,4096.00,6.05,93.95,397
36.00,4.07,262144.00,2.77,97.23,397
24.00,30.00,9.00,100.00,0.00,397
32.00,4.07,262144.00,8.31,91.69,397
22.00,5.65,4096.00,5.81,94.19,396
28.00,4.64,32768.00,5.54,94.46,397
20.00,4.07,262144.00,4.03,95.97,397
34.00,4.64,32768.00,6.55,93.45,397
28.00,4.07,262144.00,5.79,94.21,397
22.00,30.00,12.00,100.00,0.00,396
24.00,4.64,32768.00,5.54,94.46,397
26.00,4.64,32768.00,6.80,93.20,397
22.00,4.64,32768.00,7.05,92.95,397
20.00,30.00,15.00,100.00,0.00,395
34.00,4.07,262144.00,9.57,90.43,397
40.00,4.07,262144.00,8.06,91.94,397
30.00,4.07,262144.00,8.06,91.94,397
20.00,30.00,6.00,100.00,0.00,396
20.00,5.65,4096.00,8.61,91.39,395
22.00,30.00,9.00,100.00,0.00,396
38.00,4.64,32768.00,5.54,94.46,397
36.00,7.92,512.00,18.89,81.11,397
24.00,7.92,512.00,14.61,85.39,397
22.00,7.92,512.00,15.11,84.89,397
20.00,7.92,512.00,13.42,86.58,395
32.00,5.65,4096.00,8.31,91.69,397
36.00,5.65,4096.00,6.80,93.20,397
26.00,7.92,512.00,14.65,85.35,396
22.00,30.00,18.00,100.00,0.00,397
36.00,4.64,32768.00,3.83,96.17,392
30.00,5.65,4096.00,9.32,90.68,397
20.00,4.64,32768.00,3.78,96.22,397
22.00,4.07,262144.00,10.33,89.67,397
