arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
40.00,30.00,6.00,100.00,0.00,397
40.00,30.00,15.00,100.00,0.00,397
38.00,30.00,12.00,100.00,0.00,397
36.00,30.00,12.00,100.00,0.00,397
40.00,16.77,64.00,100.00,0.00,397
40.00,30.00,18.00,100.00,0.00,397
34.00,30.00,15.00,100.00,0.00,397
38.00,30.00,18.00,100.00,0.00,397
38.00,30.00,6.00,100.00,0.00,397
38.00,16.77,64.00,100.00,0.00,397
40.00,30.00,12.00,100.00,0.00,397
30.00,30.00,18.00,100.00,0.00,397
34.00,30.00,9.00,100.00,0.00,397
38.00,30.00,15.00,100.00,0.00,397
32.00,30.00,15.00,100.00,0.00,397
34.00,16.77,64.00,100.00,0.00,397
36.00,16.77,64.00,100.00,0.00,397
36.00,30.00,18.00,100.00,0.00,397
40.00,30.00,9.00,100.00,0.00,397
32.00,30.00,12.00,100.00,0.00,397
32.00,30.00,9.00,100.00,0.00,397
32.00,30.00,6.00,100.00,0.00,397
34.00,30.00,18.00,100.00,0.00,397
36.00,30.00,15.00,100.00,0.00,397
36.00,30.00,9.00,100.00,0.00,397
34.00,30.00,12.00,100.00,0.00,397
32.00,16.77,64.00,100.00,0.00,397
32.00,30.00,18.00,100.00,0.00,397
34.00,30.00,6.00,100.00,0.00,397
36.00,30.00,6.00,100.00,0.00,397
38.00,30.00,9.00,100.00,0.00,397
30.00,30.00,12.00,100.00,0.00,397
30.00,30.00,9.00,100.00,0.00,397
30.00,30.00,6.00,100.00,0.00,397
30.00,16.77,64.00,100.00,0.00,397
30.00,30.00,15.00,100.00,0.00,397
26.00,30.00,6.00,100.00,0.00,396
28.00,30.00,6.00,100.00,0.00,397
28.00,30.00,15.00,100.00,0.00,397
26.00,30.00,18.00,100.00,0.00,397
24.00,16.77,64.00,100.00,0.00,397
28.00,30.00,18.00,100.00,0.00,397
26.00,30.00,9.00,100.00,0.00,396
22.00,30.00,18.00,100.00,0.00,396
28.00,30.00,9.00,100.00,0.00,397
28.00,4.07,262144.00,5.06,94.94,395
24.00,30.00,18.00,100.00,0.00,396
28.00,16.77,64.00,100.00,0.00,397
24.00,30.00,12.00,100.00,0.00,397
38.00,4.64,32768.00,4.79,95.21,397
22.00,7.92,512.00,15.11,84.89,397
32.00,7.92,512.00,15.62,84.38,397
22.00,5.65,4096.00,5.32,94.68,395
30.00,4.07,262144.00,4.53,95.47,397
36.00,7.92,512.00,16.37,83.63,397
22.00,30.00,6.00,100.00,0.00,396
32.00,4.07,262144.00,6.05,93.95,397
34.00,4.64,32768.00,7.30,92.70,397
26.00,30.00,12.00,100.00,0.00,396
