arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
38.00,30.00,15.00,100.00,0.00,397
34.00,30.00,6.00,100.00,0.00,397
38.00,16.77,64.00,100.00,0.00,397
40.00,30.00,9.00,100.00,0.00,397
36.00,30.00,12.00,100.00,0.00,397
32.00,30.00,9.00,100.00,0.00,397
34.00,30.00,18.00,100.00,0.00,397
38.00,30.00,12.00,100.00,0.00,397
36.00,30.00,9.00,100.00,0.00,397
34.00,30.00,15.00,100.00,0.00,397
40.00,30.00,15.00,100.00,0.00,397
32.00,30.00,15.00,100.00,0.00,397
36.00,16.77,64.00,100.00,0.00,397
38.00,30.00,9.00,100.00,0.00,397
40.00,30.00,12.00,100.00,0.00,397
36.00,30.00,18.00,100.00,0.00,397
38.00,30.00,6.00,100.00,0.00,397
34.00,30.00,12.00,100.00,0.00,397
34.00,16.77,64.00,100.00,0.00,397
36.00,30.00,15.00,100.00,0.00,397
36.00,30.00,6.00,100.00,0.00,397
40.00,30.00,6.00,100.00,0.00,397
34.00,30.00,9.00,100.00,0.00,397
32.00,16.77,64.00,100.00,0.00,397
32.00,30.00,6.00,100.00,0.00,397
40.00,16.77,64.00,100.00,0.00,397
38.00,30.00,18.00,100.00,0.00,397
32.00,30.00,12.00,100.00,0.00,397
40.00,30.00,18.00,100.00,0.00,397
28.00,16.77,64.00,100.00,0.00,397
32.00,30.00,18.00,100.00,0.00,397
30.00,30.00,15.00,100.00,0.00,397
30.00,30.00,18.00,100.00,0.00,397
30.00,30.00,6.00,100.00,0.00,397
28.00,30.00,12.00,100.00,0.00,397
30.00,30.00,12.00,100.00,0.00,397
30.00,16.77,64.00,100.00,0.00,396
36.00,5.65,4096.00,8.82,91.18,397
30.00,30.00,9.00,100.00,0.00,397
22.00,30.00,15.00,100.00,0.00,396
22.00,5.65,4096.00,6.57,93.43,396
30.00,4.64,32768.00,7.91,92.09,392
28.00,30.00,9.00,100.00,0.00,397
36.00,4.07,262144.00,5.04,94.96,397
24.00,30.00,12.00,100.00,0.00,396
24.00,30.00,15.00,100.00,0.00,396
26.00,30.00,12.00,100.00,0.00,397
40.00,4.07,262144.00,7.05,92.95,397
38.00,7.92,512.00,16.12,83.88,397
34.00,4.07,262144.00,6.30,93.70,397
20.00,30.00,15.00,100.00,0.00,395
26.00,30.00,9.00,100.00,0.00,397
20.00,30.00,9.00,100.00,0.00,396
28.00,30.00,6.00,100.00,0.00,396
34.00,7.92,512.00,16.62,83.38,397
28.00,4.07,262144.00,4.72,95.28,381
22.00,4.64,32768.00,3.79,96.21,396
40.00,7.92,512.00,15.37,84.63,397
32.00,7.92,512.00,13.60,86.40,397
20.00,7.92,512.00,17.97,82.03,395
26.00,16.77,64.00,100.00,0.00,397
28.00,30.00,18.00,100.00,0.00,397
22.00,30.00,18.00,100.00,0.00,396
36.00,7.92,512.00,14.86,85.14,397
24.00,5.65,4096.00,8.86,91.14,395
28.00,30.00,15.00,100.00,0.00,397
22.00,30.00,9.00,100.00,0.00,395
20.00,16.77,64.00,100.00,0.00,395
30.00,7.92,512.00,16.62,83.38,397
22.00,30.00,12.00,100.00,0.00,396
26.00,7.92,512.00,12.12,87.88,396
26.00,30.00,18.00,100.00,0.00,396
20.00,30.00,12.00,100.00,0.00,395
36.00,4.64,32768.00,9.82,90.18,397
32.00,4.07,262144.00,4.53,95.47,397
26.00,30.00,15.00,100.00,0.00,396
24.00,30.00,6.00,100.00,0.00,396
24.00,30.00,9.00,100.00,0.00,395
28.00,5.65,4096.00,10.61,89.39,396
20.00,4.64,32768.00,7.34,92.66,395
30.00,5.65,4096.00,8.31,91.69,397
30.00,4.07,262144.00,7.05,92.95,397
38.00,5.65,4096.00,8.82,91.18,397
20.00,4.07,262144.00,6.58,93.42,395
22.00,16.77,64.00,100.00,0.00,397
28.00,4.64,32768.00,6.80,93.20,397
34.00,4.64,32768.00,6.30,93.70,397
28.00,7.92,512.00,11.84,88.16,397
26.00,5.65,4096.00,11.36,88.64,396
26.00,30.00,6.00,100.00,0.00,396
40.00,4.64,32768.00,5.04,94.96,397
32.00,5.65,4096.00,5.54,94.46,397
40.00,5.65,4096.00,7.81,92.19,397
20.00,5.65,4096.00,8.95,91.05,391
24.00,4.64,32768.00,5.29,94.71,397
38.00,4.07,262144.00,7.56,92.44,397
24.00,4.07,262144.00,6.30,93.70,397
26.00,4.07,262144.00,8.06,91.94,397
34.00,5.65,4096.00,8.06,91.94,397
32.00,4.64,32768.00,6.05,93.95,397
22.00,4.07,262144.00,6.17,93.83,389
24.00,7.92,512.00,15.87,84.13,397
38.00,4.64,32768.00,8.06,91.94,397
20.00,30.00,6.00,100.00,0.00,395
24.00,16.77,64.00,100.00,0.00,395
26.00,4.64,32768.00,6.05,93.95,397
22.00,30.00,6.00,100.00,0.00,396
24.00,30.00,18.00,100.00,0.00,397
22.00,7.92,512.00,12.69,87.31,394
20.00,30.00,18.00,100.00,0.00,397
