arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
32.00,30.00,18.00,100.00,0.00,21
30.00,30.00,15.00,100.00,0.00,21
38.00,30.00,12.00,100.00,0.00,21
38.00,16.77,64.00,100.00,0.00,21
40.00,30.00,6.00,100.00,0.00,21
40.00,16.77,64.00,100.00,0.00,21
32.00,30.00,6.00,100.00,0.00,21
40.00,30.00,12.00,100.00,0.00,21
30.00,30.00,6.00,100.00,0.00,21
20.00,4.07,262144.00,4.76,95.24,21
34.00,30.00,6.00,100.00,0.00,21
34.00,4.64,32768.00,4.76,95.24,21
36.00,30.00,18.00,100.00,0.00,21
38.00,30.00,18.00,100.00,0.00,21
26.00,5.65,4096.00,4.76,95.24,21
26.00,30.00,18.00,100.00,0.00,21
22.00,30.00,6.00,100.00,0.00,21
38.00,30.00,6.00,100.00,0.00,21
36.00,30.00,6.00,100.00,0.00,21
36.00,30.00,15.00,100.00,0.00,21
30.00,4.64,32768.00,4.76,95.24,21
28.00,4.07,262144.00,4.76,95.24,21
40.00,30.00,15.00,100.00,0.00,21
28.00,30.00,12.00,100.00,0.00,21
24.00,4.64,32768.00,4.76,95.24,21
32.00,30.00,9.00,100.00,0.00,21
34.00,30.00,9.00,100.00,0.00,21
30.00,30.00,9.00,100.00,0.00,21
24.00,30.00,6.00,100.00,0.00,21
38.00,4.64,32768.00,4.76,95.24,21
32.00,16.77,64.00,100.00,0.00,21
34.00,30.00,15.00,100.00,0.00,21
32.00,30.00,15.00,100.00,0.00,21
34.00,30.00,18.00,100.00,0.00,21
30.00,30.00,12.00,100.00,0.00,21
34.00,7.92,512.00,4.76,95.24,21
24.00,5.65,4096.00,4.76,95.24,21
22.00,7.92,512.00,4.76,95.24,21
26.00,4.07,262144.00,4.76,95.24,21
38.00,30.00,9.00,100.00,0.00,21
24.00,30.00,15.00,100.00,0.00,21
40.00,30.00,9.00,100.00,0.00,21
36.00,30.00,9.00,100.00,0.00,21
20.00,30.00,18.00,100.00,0.00,21
40.00,5.65,4096.00,4.76,95.24,21
40.00,30.00,18.00,100.00,0.00,21
28.00,30.00,15.00,100.00,0.00,21
26.00,30.00,12.00,100.00,0.00,21
40.00,4.07,262144.00,9.52,90.48,21
20.00,30.00,6.00,100.00,0.00,21
34.00,16.77,64.00,100.00,0.00,21
24.00,30.00,18.00,100.00,0.00,21
32.00,30.00,12.00,100.00,0.00,21
38.00,30.00,15.00,100.00,0.00,21
30.00,5.65,4096.00,4.76,95.24,21
20.00,30.00,15.00,100.00,0.00,21
28.00,30.00,9.00,100.00,0.00,21
28.00,16.77,64.00,100.00,0.00,21
30.00,4.07,262144.00,4.76,95.24,21
36.00,16.77,64.00,100.00,0.00,21
26.00,30.00,15.00,100.00,0.00,21
22.00,30.00,12.00,100.00,0.00,21
36.00,30.00,12.00,100.00,0.00,21
36.00,7.92,512.00,4.76,95.24,21
36.00,4.07,262144.00,4.76,95.24,21
28.00,30.00,6.00,100.00,0.00,21
30.00,16.77,64.00,100.00,0.00,21
34.00,4.07,262144.00,4.76,95.24,21
26.00,7.92,512.00,4.76,95.24,21
28.00,30.00,18.00,100.00,0.00,21
32.00,7.92,512.00,4.76,95.24,21
20.00,5.65,4096.00,4.76,95.24,21
22.00,30.00,18.00,100.00,0.00,21
32.00,4.64,32768.00,4.76,95.24,21
20.00,7.92,512.00,4.76,95.24,21
22.00,5.65,4096.00,4.76,95.24,21
24.00,30.00,9.00,100.00,0.00,21
22.00,16.77,64.00,100.00,0.00,21
20.00,16.77,64.00,100.00,0.00,21
34.00,30.00,12.00,100.00,0.00,21
28.00,4.64,32768.00,4.76,95.24,21
22.00,4.64,32768.00,4.76,95.24,21
38.00,5.65,4096.00,4.76,95.24,21
38.00,7.92,512.00,9.52,90.48,21
28.00,5.65,4096.00,4.76,95.24,21
32.00,5.65,4096.00,4.76,95.24,21
30.00,7.92,512.00,4.76,95.24,21
22.00,30.00,15.00,100.00,0.00,21
40.00,7.92,512.00,4.76,95.24,21
40.00,4.64,32768.00,9.52,90.48,21
24.00,7.92,512.00,4.76,95.24,21
20.00,30.00,9.00,100.00,0.00,21
24.00,4.07,262144.00,4.76,95.24,21
20.00,30.00,12.00,100.00,0.00,21
26.00,30.00,6.00,100.00,0.00,21
30.00,30.00,18.00,100.00,0.00,21
22.00,4.07,262144.00,4.76,95.24,21
26.00,30.00,9.00,100.00,0.00,21
38.00,4.07,262144.00,4.76,95.24,21
28.00,7.92,512.00,4.76,95.24,21
26.00,4.64,32768.00,4.76,95.24,21
26.00,16.77,64.00,100.00,0.00,21
24.00,16.77,64.00,100.00,0.00,21
32.00,4.07,262144.00,4.76,95.24,21
36.00,4.64,32768.00,4.76,95.24,21
24.00,30.00,12.00,100.00,0.00,21
36.00,5.65,4096.00,4.76,95.24,21
34.00,5.65,4096.00,4.76,95.24,21
20.00,4.64,32768.00,4.76,95.24,21
22.00,30.00,9.00,100.00,0.00,21
