arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
38.00,30.00,6.00,100.00,0.00,397
36.00,30.00,9.00,100.00,0.00,397
36.00,30.00,6.00,100.00,0.00,397
38.00,30.00,9.00,100.00,0.00,397
36.00,16.77,64.00,100.00,0.00,397
36.00,30.00,15.00,100.00,0.00,397
34.00,30.00,6.00,100.00,0.00,397
38.00,16.77,64.00,100.00,0.00,397
32.00,30.00,6.00,100.00,0.00,397
38.00,30.00,12.00,100.00,0.00,397
40.00,30.00,6.00,100.00,0.00,397
40.00,30.00,9.00,100.00,0.00,397
32.00,16.77,64.00,100.00,0.00,397
40.00,30.00,18.00,100.00,0.00,397
36.00,30.00,12.00,100.00,0.00,397
34.00,30.00,15.00,100.00,0.00,397
40.00,16.77,64.00,100.00,0.00,397
38.00,30.00,15.00,100.00,0.00,397
40.00,30.00,12.00,100.00,0.00,397
32.00,30.00,12.00,100.00,0.00,397
36.00,30.00,18.00,100.00,0.00,397
34.00,30.00,12.00,100.00,0.00,397
34.00,16.77,64.00,100.00,0.00,397
34.00,30.00,9.00,100.00,0.00,397
30.00,30.00,6.00,100.00,0.00,397
30.00,30.00,12.00,100.00,0.00,397
32.00,30.00,18.00,100.00,0.00,397
34.00,30.00,18.00,100.00,0.00,397
40.00,30.00,15.00,100.00,0.00,397
32.00,30.00,15.00,100.00,0.00,397
30.00,16.77,64.00,100.00,0.00,397
38.00,30.00,18.00,100.00,0.00,397
30.00,30.00,9.00,100.00,0.00,397
32.00,30.00,9.00,100.00,0.00,397
26.00,30.00,18.00,100.00,0.00,396
30.00,30.00,15.00,100.00,0.00,397
30.00,30.00,18.00,100.00,0.00,397
28.00,16.77,64.00,100.00,0.00,397
24.00,30.00,9.00,100.00,0.00,397
28.00,30.00,6.00,100.00,0.00,397
28.00,30.00,15.00,100.00,0.00,397
26.00,16.77,64.00,100.00,0.00,397
28.00,30.00,12.00,100.00,0.00,397
34.00,4.64,32768.00,4.28,95.72,397
36.00,7.92,512.00,17.38,82.62,397
26.00,4.07,262144.00,3.03,96.97,396
40.00,5.65,4096.00,8.33,91.67,396
30.00,4.07,262144.00,6.30,93.70,397
38.00,4.07,262144.00,4.03,95.97,397
38.00,7.92,512.00,13.60,86.40,397
40.00,4.64,32768.00,7.30,92.70,397
22.00,7.92,512.00,15.40,84.60,396
22.00,4.07,262144.00,5.04,94.96,397
36.00,4.07,262144.00,3.47,96.53,346
26.00,30.00,6.00,100.00,0.00,397
26.00,30.00,15.00,100.00,0.00,397
22.00,5.65,4096.00,9.87,90.13,395
24.00,30.00,12.00,100.00,0.00,396
30.00,5.65,4096.00,9.32,90.68,397
22.00,30.00,12.00,100.00,0.00,396
24.00,16.77,64.00,100.00,0.00,397
24.00,4.07,262144.00,7.20,92.80,389
28.00,30.00,9.00,100.00,0.00,397
38.00,4.64,32768.00,7.59,92.41,395
34.00,7.92,512.00,10.83,89.17,397
38.00,5.65,4096.00,6.80,93.20,397
28.00,7.92,512.00,13.35,86.65,397
20.00,30.00,12.00,100.00,0.00,396
36.00,4.64,32768.00,3.53,96.47,397
20.00,4.64,32768.00,6.05,93.95,397
20.00,16.77,64.00,100.00,0.00,395
34.00,5.65,4096.00,9.32,90.68,397
20.00,30.00,15.00,100.00,0.00,395
22.00,4.64,32768.00,8.06,91.94,397
22.00,30.00,18.00,100.00,0.00,395
26.00,30.00,9.00,100.00,0.00,397
20.00,30.00,9.00,100.00,0.00,395
22.00,30.00,6.00,100.00,0.00,396
28.00,5.65,4096.00,9.07,90.93,397
40.00,7.92,512.00,14.61,85.39,397
32.00,7.92,512.00,14.11,85.89,397
36.00,5.65,4096.00,12.59,87.41,397
28.00,4.07,262144.00,6.80,93.20,397
32.00,4.07,262144.00,5.54,94.46,397
24.00,30.00,18.00,100.00,0.00,397
20.00,30.00,6.00,100.00,0.00,395
20.00,7.92,512.00,16.92,83.08,396
20.00,30.00,18.00,100.00,0.00,396
24.00,7.92,512.00,12.15,87.85,395
34.00,4.07,262144.00,4.03,95.97,397
40.00,4.07,262144.00,4.79,95.21,397
24.00,30.00,15.00,100.00,0.00,396
20.00,4.07,262144.00,7.07,92.93,396
24.00,30.00,6.00,100.00,0.00,396
24.00,5.65,4096.00,6.30,93.70,397
26.00,30.00,12.00,100.00,0.00,396
20.00,5.65,4096.00,7.83,92.17,396
32.00,4.64,32768.00,3.78,96.22,397
22.00,16.77,64.00,100.00,0.00,395
28.00,30.00,18.00,100.00,0.00,397
32.00,5.65,4096.00,7.30,92.70,397
22.00,30.00,9.00,100.00,0.00,396
26.00,5.65,4096.00,8.10,91.90,395
30.00,4.64,32768.00,8.01,91.99,387
28.00,4.64,32768.00,5.04,94.96,397
26.00,7.92,512.00,17.17,82.83,396
26.00,4.64,32768.00,6.55,93.45,397
30.00,7.92,512.00,14.43,85.57,395
24.00,4.64,32768.00,6.46,93.54,387
22.00,30.00,15.00,100.00,0.00,396
