arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
22,4.073000,262144,51832061.612167
22,4.639000,32768,39137255.603630
22,5.649000,4096,33561737.978492
22,7.918000,512,38850916.655547
22,16.772000,64,39980756.360464
22,30.000000,6,39097433.007163
22,30.000000,9,39054170.302397
22,30.000000,12,39938546.692393
