arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
20,4.073000,262144,40096951.196532
20,4.639000,32768,49904795.876714
20,5.649000,4096,45124065.799587
20,7.918000,512,45386058.161184
20,16.772000,64,48059824.211014
20,30.000000,6,48357494.415086
20,30.000000,9,48174727.838350
20,30.000000,12,47809169.080687
