arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
30,4.073000,262144,4167005.459642
30,4.639000,32768,8822706.589034
30,5.649000,4096,1178205.655551
30,7.918000,512,2213615.241939
30,16.772000,64,2128110.741062
30,30.000000,6,3533758.838539
30,30.000000,9,1158926.790935
30,30.000000,12,1603361.749923
