arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
24,4.073000,262144,8043721.796695
24,4.639000,32768,37441690.426782
24,5.649000,4096,27950320.820378
24,7.918000,512,30704894.392183
24,16.772000,64,30454507.440680
24,30.000000,6,30118235.016889
24,30.000000,9,29302405.229174
24,30.000000,12,30236457.060479
