arrival_rate,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,0.6653171740423284,2.538656090503542,1.0,1.113231478751034,1.0279200221260996,1.5424959287087612,2.538656090503542
22,0.2887029672002408,1.720448457899542,1.0,0.5132365948366654,0.3856766540496271,1.0368954689990413,1.720448457899542
24,0.7681195460440096,3.3358465719037,1.0,1.3048211663510727,1.062675315533042,2.02131636464524,3.3358465719037
26,0.0253498377921691,2.1325241580765684,0.9924801896296556,0.991321863083992,0.777434647652317,1.0264880469023523,2.148681838044869
28,0.5280709173235473,1.5320122057684236,0.9999059453630582,0.7694746253116329,1.001400175270864,0.8912996575184943,1.532156312174103
30,0.6623070073055218,3.12302410286751,1.0,1.3218176343629184,1.0519666140185486,1.90190470079976,3.12302410286751
32,0.2143052779357914,1.678879840951392,1.0000140866949228,0.6376688268687871,0.3526555589702704,1.0224642930640024,1.6788561914164044
34,0.4358878791373111,0.7439000414548481,0.7438548768191005,0.4796085602388757,1.000060785446578,0.4821830182278679,1.0000607169989135
36,0.1920974779169744,1.6802754387405088,1.0,0.7125910536879118,0.3708866859818571,1.0238714101809654,1.6802754387405088
38,0.3652751129195186,1.4101291530515965,1.0009355896949883,0.7479985347316993,1.0009008831010235,0.8203379154595387,1.4088110839192958
40,0.2945396762914285,1.3100602805829389,0.9896913477616683,0.667726494144785,1.0006306361845319,0.7492581078042393,1.3237059044174042
