arrival_rate,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,0.5510995930272801,2.1028351482532424,1.067419960110013,0.9221187109260166,0.8514530031089287,1.2776896670091853,1.9700167008648728
22,0.3629498254256224,2.16290283921924,1.085234974910186,0.6452276341476173,0.484862610230677,1.3035578854885663,1.993027214588473
24,0.6080218331877132,2.640562342577891,1.05292341211953,1.0328597438157805,0.8411838974303508,1.6000171949972837,2.5078389483831987
26,0.0179431228092941,1.5094433019991491,0.9178287763976604,0.7016774655003571,0.5502838114149627,0.7265687945952509,1.644580493459234
28,0.5643842440293504,1.637362562927481,1.1277955455350706,0.8223883203175761,1.0702624635259457,0.9525907731517548,1.4518257049425145
30,0.6894868621460576,3.2511872369475285,1.0881610433025706,1.3760625857696782,1.095137378559357,1.9799553527150635,2.9877813187284943
32,0.2466125811704268,1.9319771077969807,1.1354346350116256,0.7337997311160289,0.4058196722892432,1.176604519010761,1.7015308924209445
34,0.4372501341458693,0.746224908939909,0.8011752618039899,0.48110745294639,1.003186217189561,0.4836899567390342,0.9314128187878016
36,0.2336654989578542,2.04387065898711,1.1095996646300057,0.8667888090902193,0.4511429482391853,1.245427199372286,1.8419892544475809
38,0.396132784836518,1.52925389280645,0.9921285575030278,0.8111878749379472,1.0854548808407256,0.8896383341330197,1.5413868306091807
40,0.3085355646758475,1.3723115117065774,0.9610628017727357,0.6994554129819303,1.048178439843459,0.7848612325852053,1.4279103396523825
