arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
28,1500.000000,600,184467197.494818,184467197.494818,184467197.494818,184467197.494818,184467197.494818,184467197.494818,184467197.494818,184467197.494818
28,8000.000000,3000,995026466.581090,995026466.581090,995026466.581090,995026466.581090,995026466.581090,995026466.581090,995026466.581090,995026466.581090
28,300.000000,150,33279153.375210,33279153.375210,33279153.375210,33279153.375210,33279153.375210,33279153.375210,33279153.375210,33279153.375210
28,13.000000,262144,63304953.246056,63304953.246056,63304953.246056,63304953.246056,63304953.246056,63304953.246056,63304953.246056,63304953.246056
28,15.300000,32768,86757831.925619,86757831.925619,86757831.925619,86757831.925619,86757831.925619,86757831.925619,86757831.925619,86757831.925619
28,19.700000,4096,124121390.636420,124121390.636420,124121390.636420,124121390.636420,124121390.636420,124121390.636420,124121390.636420,124121390.636420
28,32.300000,512,203967589.120789,203967589.120789,203967589.120789,203967589.120789,203967589.120789,203967589.120789,203967589.120789,203967589.120789
28,90.000000,36,270029282.964566,270067406.775451,270067406.775451,270067406.775451,270067406.775451,270067406.775451,270067406.775451,270067406.775451
28,90.000000,27,281019925.416947,281665639.460507,283087114.338926,283192804.622727,283086677.915370,283236240.984541,283236240.984541,283236240.984541
28,90.000000,18,287282090.164533,288346902.487006,288737612.666222,288737591.274831,288737574.798605,288737612.666222,288737612.666222,288737612.666222
