arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
38,8000.000000,3000,981249169.273361,981249169.273361,981249169.273361,981249169.273361,981249169.273361,981249169.273361,981249169.273361,981249169.273361
38,300.000000,150,32295026.563409,32295026.563409,32295026.563409,32295026.563409,32295026.563409,32295026.563409,32295026.563409,32295026.563409
38,1500.000000,600,180892705.658360,180892705.658360,180892705.658360,180892705.658360,180892705.658360,180892705.658360,180892705.658360,180892705.658360
38,15.300000,32768,67254254.996111,66968822.949117,66968822.949117,66968822.949117,66968822.949117,66968822.949117,66968822.949117,66968822.949117
38,13.000000,262144,47279707.469205,47331975.315377,47279707.469205,47279707.469205,47279707.469205,47279707.469205,47279707.469205,47279707.469205
38,19.700000,4096,101562429.644821,101481010.518293,101481010.518293,101481010.518293,101481010.518293,101481010.518293,101481010.518293,101481010.518293
38,32.300000,512,176565395.697020,176565395.697020,176565395.697020,176565395.697020,176565395.697020,176565395.697020,176565395.697020,176565395.697020
38,90.000000,36,232358148.265694,230320110.408678,231743423.739611,230398791.134993,230787433.563397,241074277.402268,225870013.970120,231044558.209270
38,90.000000,27,237924418.369351,239478098.171531,242391645.064520,242842733.992503,242842733.992503,242842769.782138,242842769.782138,242842769.782138
38,90.000000,18,240645199.388884,240726616.216111,240726616.216111,240726616.216111,240726616.216111,240726616.216111,240726616.216111,240726616.216111
