arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
30,8000.000000,3000,989952084.870113,989952084.870113,989952084.870113,989952084.870113,989952084.870113,989952084.870113,989952084.870113,989952084.870113
30,300.000000,150,32761634.179957,32761634.179957,32761634.179957,32761634.179957,32761634.179957,32761634.179957,32761634.179957,32761634.179957
30,1500.000000,600,181885392.692412,181885392.692412,181885392.692412,181885392.692412,181885392.692412,181885392.692412,181885392.692412,181885392.692412
30,13.000000,262144,61767860.357401,61036084.325162,61036084.325162,61036084.325162,61036084.325162,61036084.325162,61036084.325162,61036084.325162
30,15.300000,32768,84517127.138587,84517127.138587,84517127.138587,84517127.138587,84517127.138587,84517127.138587,84517127.138587,84517127.138587
30,19.700000,4096,119491125.764863,119491125.764863,119491125.764863,119491125.764863,119491125.764863,119491125.764863,119491125.764863,119491125.764863
30,32.300000,512,198881429.314506,198881429.314506,198881429.314506,198881429.314506,198881429.314506,198881429.314506,198881429.314506,198881429.314506
30,90.000000,36,265461249.761755,265535695.600322,265535695.600322,265535695.600322,265535695.600322,265535695.600322,265535695.600322,265535695.600322
30,90.000000,27,271813823.940223,272221787.674645,272892971.842515,273751423.148832,274261144.634100,276531138.739056,277037746.726973,274683193.357836
30,90.000000,18,279923456.417571,280925102.174556,280925102.174556,280925085.808648,280925085.808648,280925102.174556,280925102.174556,280925102.174556
