arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
34,300.000000,150,32918030.792800,32918030.792800,32918030.792800,32918030.792800,32918030.792800,32918030.792800,32918030.792800,32918030.792800
34,1500.000000,600,179507557.205681,179507557.205681,179507557.205681,179507557.205681,179507557.205681,179507557.205681,179507557.205681,179507557.205681
34,8000.000000,3000,1002663194.348504,1002663194.348504,1002663194.348504,1002663194.348504,1002663194.348504,1002663194.348504,1002663194.348504,1002663194.348504
34,13.000000,262144,52234817.477001,52234817.477001,52234817.477001,52234817.477001,52234817.477001,52234817.477001,52234817.477001,52234817.477001
34,15.300000,32768,74150603.448694,73916750.942057,73916750.942057,73916750.942057,73916750.942057,73916750.942057,73916750.942057,73916750.942057
34,19.700000,4096,112464230.158619,112464230.158619,112464230.158619,112464230.158619,112464230.158619,112464230.158619,112464230.158619,112464230.158619
34,32.300000,512,187465520.716610,187465520.716610,187465520.716610,187465520.716610,187465520.716610,187465520.716610,187465520.716610,187465520.716610
34,90.000000,36,249059196.913916,250550739.483818,251744860.784406,252744240.584980,252918594.351875,252918594.351875,252918594.351875,252641450.671767
34,90.000000,27,254836723.756801,255260099.203241,256892435.497292,258521712.129904,260430987.788319,261459369.028076,261459331.313851,260525382.891173
34,90.000000,18,262455069.835825,262456148.965152,262456148.965152,262456140.583345,262456140.583345,262456148.965152,262456148.965152,262456148.965152
