arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
32,8000.000000,3000,993323225.715419,993323225.715419,993323225.715419,993323225.715419,993323225.715419,993323225.715419,993323225.715419,993323225.715419
32,1500.000000,600,183031729.075929,183031729.075929,183031729.075929,183031729.075929,183031729.075929,183031729.075929,183031729.075929,183031729.075929
32,300.000000,150,32235053.847776,32235053.847776,32235053.847776,32235053.847776,32235053.847776,32235053.847776,32235053.847776,32235053.847776
32,13.000000,262144,57696144.236593,57065407.990053,57065407.990053,57065407.990053,57065407.990053,57065407.990053,57065407.990053,57065407.990053
32,15.300000,32768,76762969.134832,76617627.622733,76617627.622733,76617627.622733,76617627.622733,76617627.622733,76617627.622733,76617627.622733
32,19.700000,4096,115165064.775963,115165064.775963,115165064.775963,115165064.775963,115165064.775963,115165064.775963,115165064.775963,115165064.775963
32,32.300000,512,191384468.376046,191384468.376046,191384468.376046,191384468.376046,191384468.376046,191384468.376046,191384468.376046,191384468.376046
32,90.000000,36,257870502.852004,258945965.410152,259330533.148212,259531622.658951,259531622.658951,259531622.658951,259531622.658951,259531622.658951
32,90.000000,27,263466436.206997,262876472.512405,261176012.972476,260038908.685796,258605204.702175,270606912.673501,270614963.943282,258534068.621639
32,90.000000,18,269475801.371234,269571797.882918,269571797.882918,269571797.882918,269571797.882918,269571797.882918,269571797.882918,269571797.882918
