arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
24,1500.000000,600,179957493.429349,179957493.429349,179957493.429349,179957493.429349,179957493.429349,179957493.429349,179957493.429349,179957493.429349
24,300.000000,150,33007864.202341,33007864.202341,33007864.202341,33007864.202341,33007864.202341,33007864.202341,33007864.202341,33007864.202341
24,8000.000000,3000,1004711818.157936,1004711818.157936,1004711818.157936,1004711818.157936,1004711818.157936,1004711818.157936,1004711818.157936,1004711818.157936
24,13.000000,262144,74094237.569552,74033838.818268,74033838.818268,74033838.818268,74033838.818268,74033838.818268,74033838.818268,74033838.818268
24,15.300000,32768,95652984.718203,95652984.718203,95652984.718203,95652984.718203,95652984.718203,95652984.718203,95652984.718203,95652984.718203
24,19.700000,4096,132817228.011885,132817228.011885,132817228.011885,132817228.011885,132817228.011885,132817228.011885,132817228.011885,132817228.011885
24,32.300000,512,212070283.885170,212070283.885170,212070283.885170,212070283.885170,212070283.885170,212070283.885170,212070283.885170,212070283.885170
24,90.000000,36,280802521.722881,280802521.722881,280802521.722881,280802521.722881,280802521.722881,280802521.722881,280802521.722881,280802521.722881
24,90.000000,27,293890615.433548,294060508.090189,294060508.090189,294060508.090189,294021754.417734,294060508.090189,294060508.090189,294060508.090189
24,90.000000,18,303027267.397595,301469595.532686,300518409.457737,303784653.642922,299202790.417161,306816548.559035,306815421.989061,304361987.770790
