arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
32,1500.000000,600,182025516.586486,182025516.586486,182025516.586486,182025516.586486,182025516.586486,182025516.586486,182025516.586486,182025516.586486
32,300.000000,150,32796567.143652,32796567.143652,32796567.143652,32796567.143652,32796567.143652,32796567.143652,32796567.143652,32796567.143652
32,8000.000000,3000,986552355.343003,986552355.343003,986552355.343003,986552355.343003,986552355.343003,986552355.343003,986552355.343003,986552355.343003
32,15.300000,32768,76687520.839372,76687520.839372,76687520.839372,76687520.839372,76687520.839372,76687520.839372,76687520.839372,76687520.839372
32,13.000000,262144,57695912.133023,57571386.846401,57571386.846401,57571386.846401,57571386.846401,57571386.846401,57571386.846401,57571386.846401
32,19.700000,4096,116490476.317039,116490476.317039,116490476.317039,116490476.317039,116490476.317039,116490476.317039,116490476.317039,116490476.317039
32,32.300000,512,190554094.426513,190554094.426513,190554094.426513,190554094.426513,190554094.426513,190554094.426513,190554094.426513,190554094.426513
32,90.000000,36,258456035.758078,259262509.878001,259459688.575158,259459688.575158,259383282.410500,259550154.495374,259550154.495374,259550154.495374
32,90.000000,27,262001613.420341,262136992.366420,262044575.578670,262578064.516391,262605072.162111,269532513.043891,269513304.804952,263581999.108755
32,90.000000,18,268548806.075959,269109423.821242,269181902.567059,269181902.567059,269181792.100605,269181902.567059,269181902.567059,269181902.567059
