arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
22,8000.000000,3000,981700663.560077,981700663.560077,981700663.560077,981700663.560077,981700663.560077,981700663.560077,981700663.560077,981700663.560077
22,300.000000,150,33775833.563097,33775833.563097,33775833.563097,33775833.563097,33775833.563097,33775833.563097,33775833.563097,33775833.563097
22,1500.000000,600,181990205.270434,181990205.270434,181990205.270434,181990205.270434,181990205.270434,181990205.270434,181990205.270434,181990205.270434
22,13.000000,262144,77328393.991778,77328393.991778,77328393.991778,77328393.991778,77328393.991778,77328393.991778,77328393.991778,77328393.991778
22,15.300000,32768,100425743.929167,100425743.929167,100425743.929167,100425743.929167,100425743.929167,100425743.929167,100425743.929167,100425743.929167
22,19.700000,4096,136055084.021136,136055084.021136,136055084.021136,136055084.021136,136055084.021136,136055084.021136,136055084.021136,136055084.021136
22,32.300000,512,217890200.480439,217890200.480439,217890200.480439,217890200.480439,217890200.480439,217890200.480439,217890200.480439,217890200.480439
22,90.000000,36,286198418.936124,286198418.936124,286198418.936124,286198418.936124,286198418.936124,286198418.936124,286198418.936124,286198418.936124
22,90.000000,27,300627027.620219,300692872.855737,300692872.855737,300692872.855737,300692872.855737,300692872.855737,300692872.855737,300692872.855737
22,90.000000,18,311303652.856350,311522764.022963,312082534.887816,312522445.013855,312743819.959371,314333934.357970,314149591.008558,312237149.265166
