arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
24,300.000000,150,32844483.161188,32844483.161188,32844483.161188,32844483.161188,32844483.161188,32844483.161188,32844483.161188,32844483.161188
24,1500.000000,600,183394641.794107,183394641.794107,183394641.794107,183394641.794107,183394641.794107,183394641.794107,183394641.794107,183394641.794107
24,8000.000000,3000,985159840.964604,985159840.964604,985159840.964604,985159840.964604,985159840.964604,985159840.964604,985159840.964604,985159840.964604
24,13.000000,262144,72218214.063792,72218214.063792,72218214.063792,72218214.063792,72218214.063792,72218214.063792,72218214.063792,72218214.063792
24,15.300000,32768,94607181.329120,94607181.329120,94607181.329120,94607181.329120,94607181.329120,94607181.329120,94607181.329120,94607181.329120
24,19.700000,4096,132591664.839372,132591664.839372,132591664.839372,132591664.839372,132591664.839372,132591664.839372,132591664.839372,132591664.839372
24,32.300000,512,212314087.054945,212314087.054945,212314087.054945,212314087.054945,212314087.054945,212314087.054945,212314087.054945,212314087.054945
24,90.000000,36,283183066.029881,283183066.029881,283183066.029881,283183066.029881,283183066.029881,283183066.029881,283183066.029881,283183066.029881
24,90.000000,27,294557203.128179,294629595.548704,294710812.695256,294710812.695256,294710812.695256,294710812.695256,294710812.695256,294710812.695256
24,90.000000,18,303915739.602683,303934206.214248,304431660.323164,304942850.627605,306862503.879887,307616252.908451,307616197.276530,306615753.918571
