arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
38,300.000000,150,32238560.625609,32238560.625609,32238560.625609,32238560.625609,32238560.625609,32238560.625609,32238560.625609,32238560.625609
38,8000.000000,3000,996491223.386522,996491223.386522,996491223.386522,996491223.386522,996491223.386522,996491223.386522,996491223.386522,996491223.386522
38,1500.000000,600,179553357.296174,179553357.296174,179553357.296174,179553357.296174,179553357.296174,179553357.296174,179553357.296174,179553357.296174
38,13.000000,262144,47474078.598162,47138347.071042,47138347.071042,47138347.071042,47138347.071042,47138347.071042,47138347.071042,47138347.071042
38,15.300000,32768,66521871.190751,66521871.190751,66521871.190751,66521871.190751,66521871.190751,66521871.190751,66521871.190751,66521871.190751
38,19.700000,4096,99278863.662195,99268183.362647,99268183.362647,99268183.362647,99268183.362647,99268183.362647,99268183.362647,99268183.362647
38,32.300000,512,176929278.021345,176929278.021345,176929278.021345,176929278.021345,176929278.021345,176929278.021345,176929278.021345,176929278.021345
38,90.000000,36,234994490.784769,235374085.973354,234687828.303928,234568881.881985,232542731.106047,235633847.220605,230847639.901711,233834766.699365
38,90.000000,27,238741964.466404,240694037.231818,241887412.097464,242510512.049759,242510512.049759,242510512.049759,242510512.049759,242510512.049759
38,90.000000,18,241352450.102871,241352450.102871,241352450.102871,241352450.102871,241352450.102871,241352450.102871,241352450.102871,241352450.102871
