arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
34,300.000000,150,32408328.346792,32408328.346792,32408328.346792,32408328.346792,32408328.346792,32408328.346792,32408328.346792,32408328.346792
34,8000.000000,3000,984559873.323193,984559873.323193,984559873.323193,984559873.323193,984559873.323193,984559873.323193,984559873.323193,984559873.323193
34,1500.000000,600,181458898.072311,181458898.072311,181458898.072311,181458898.072311,181458898.072311,181458898.072311,181458898.072311,181458898.072311
34,13.000000,262144,54087469.755246,54121524.617980,54121524.617980,54121524.617980,54121524.617980,54121524.617980,54121524.617980,54121524.617980
34,15.300000,32768,73437053.964880,72252252.995651,72252252.995651,72252252.995651,72252252.995651,72252252.995651,72252252.995651,72252252.995651
34,19.700000,4096,109453406.204984,109453406.204984,109453406.204984,109453406.204984,109453406.204984,109453406.204984,109453406.204984,109453406.204984
34,32.300000,512,184966211.753741,184966211.753741,184966211.753741,184966211.753741,184966211.753741,184966211.753741,184966211.753741,184966211.753741
34,90.000000,36,251362111.674774,252447622.891105,253136614.733986,253538229.915832,253837136.141253,253925368.150673,253925368.150673,253843255.760171
34,90.000000,27,255940311.476269,256365508.618047,257719008.409121,259295719.871533,251364949.832768,262906258.923207,262905459.696186,251305770.300680
34,90.000000,18,261915043.382523,262039532.552930,262039532.552930,262039532.552930,262039532.552930,262039532.552930,262039532.552930,262039532.552930
