arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
30,300.000000,150,32688420.747178,32688420.747178,32688420.747178,32688420.747178,32688420.747178,32688420.747178,32688420.747178,32688420.747178
30,8000.000000,3000,1003148468.111757,1003148468.111757,1003148468.111757,1003148468.111757,1003148468.111757,1003148468.111757,1003148468.111757,1003148468.111757
30,1500.000000,600,182108446.797553,182108446.797553,182108446.797553,182108446.797553,182108446.797553,182108446.797553,182108446.797553,182108446.797553
30,13.000000,262144,62389278.617360,62389278.617360,62389278.617360,62389278.617360,62389278.617360,62389278.617360,62389278.617360,62389278.617360
30,15.300000,32768,81094743.092312,81094743.092312,81094743.092312,81094743.092312,81094743.092312,81094743.092312,81094743.092312,81094743.092312
30,19.700000,4096,117905907.443917,117905907.443917,117905907.443917,117905907.443917,117905907.443917,117905907.443917,117905907.443917,117905907.443917
30,32.300000,512,197584524.591619,197584524.591619,197584524.591619,197584524.591619,197584524.591619,197584524.591619,197584524.591619,197584524.591619
30,90.000000,36,263599018.844530,263865324.949005,263865324.949005,263865324.949005,263865324.949005,263865324.949005,263865324.949005,263865324.949005
30,90.000000,27,271479296.776011,272039542.864841,272114023.701550,272726366.223451,274594212.841297,276877132.319690,277043705.030161,274070137.617401
30,90.000000,18,279152196.467094,280076076.373325,280156857.969242,280156857.969242,280156857.969242,280156857.969242,280156857.969242,280156857.969242
