arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
32,8000.000000,3000,987245746.534432,987245746.534432,987245746.534432,987245746.534432,987245746.534432,987245746.534432,987245746.534432,987245746.534432
32,1500.000000,600,180995355.934632,180995355.934632,180995355.934632,180995355.934632,180995355.934632,180995355.934632,180995355.934632,180995355.934632
32,300.000000,150,32730856.084636,32730856.084636,32730856.084636,32730856.084636,32730856.084636,32730856.084636,32730856.084636,32730856.084636
32,13.000000,262144,57512504.648214,57453912.578173,57453912.578173,57453912.578173,57453912.578173,57453912.578173,57453912.578173,57453912.578173
32,15.300000,32768,78220063.137554,78220063.137554,78220063.137554,78220063.137554,78220063.137554,78220063.137554,78220063.137554,78220063.137554
32,19.700000,4096,116102271.896644,116102271.896644,116102271.896644,116102271.896644,116102271.896644,116102271.896644,116102271.896644,116102271.896644
32,32.300000,512,192998493.953479,192998493.953479,192998493.953479,192998493.953479,192998493.953479,192998493.953479,192998493.953479,192998493.953479
32,90.000000,36,259308442.969431,260047973.380837,260588555.302782,260588555.302782,260588555.302782,260588555.302782,260588555.302782,260588555.302782
32,90.000000,27,262667870.616867,261848008.527365,261139082.393069,260141895.483148,259107022.975178,271025174.511204,271022882.673592,259079874.784891
32,90.000000,18,269030385.542260,269088517.011100,269088517.011100,269088517.011100,269088412.672533,269088517.011100,269088517.011100,269088517.011100
