arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
30,300.000000,150,33247771.489718,33247771.489718,33247771.489718,33247771.489718,33247771.489718,33247771.489718,33247771.489718,33247771.489718
30,1500.000000,600,181478678.193706,181478678.193706,181478678.193706,181478678.193706,181478678.193706,181478678.193706,181478678.193706,181478678.193706
30,8000.000000,3000,988240120.901073,988240120.901073,988240120.901073,988240120.901073,988240120.901073,988240120.901073,988240120.901073,988240120.901073
30,13.000000,262144,61562757.637444,61589034.891661,61589034.891661,61589034.891661,61589034.891661,61589034.891661,61589034.891661,61589034.891661
30,15.300000,32768,81661149.824233,81661149.824233,81661149.824233,81661149.824233,81661149.824233,81661149.824233,81661149.824233,81661149.824233
30,19.700000,4096,120543761.894304,120543761.894304,120543761.894304,120543761.894304,120543761.894304,120543761.894304,120543761.894304,120543761.894304
30,32.300000,512,196381434.929589,196381434.929589,196381434.929589,196381434.929589,196381434.929589,196381434.929589,196381434.929589,196381434.929589
30,90.000000,36,265104645.561791,265165212.387179,265165212.387179,265165212.387179,265165212.387179,265165212.387179,265165212.387179,265165212.387179
30,90.000000,27,272149890.616006,272731942.435105,273565586.977855,273780445.840052,271829869.840096,277234636.103139,276050491.298053,271911365.136367
30,90.000000,18,278330283.615820,278901272.184080,278901272.184080,278901272.184080,278901175.403046,278901272.184080,278901272.184080,278901272.184080
