arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
22,300.000000,150,33513830.948381,33513830.948381,33513830.948381,33513830.948381,33513830.948381,33513830.948381,33513830.948381,33513830.948381
22,8000.000000,3000,989145224.303924,989145224.303924,989145224.303924,989145224.303924,989145224.303924,989145224.303924,989145224.303924,989145224.303924
22,1500.000000,600,179357283.856564,179357283.856564,179357283.856564,179357283.856564,179357283.856564,179357283.856564,179357283.856564,179357283.856564
22,13.000000,262144,78074128.049318,78074128.049318,78074128.049318,78074128.049318,78074128.049318,78074128.049318,78074128.049318,78074128.049318
22,15.300000,32768,99336788.071557,99336788.071557,99336788.071557,99336788.071557,99336788.071557,99336788.071557,99336788.071557,99336788.071557
22,19.700000,4096,140139876.140570,140139876.140570,140139876.140570,140139876.140570,140139876.140570,140139876.140570,140139876.140570,140139876.140570
22,32.300000,512,215663678.644617,215663678.644617,215663678.644617,215663678.644617,215663678.644617,215663678.644617,215663678.644617,215663678.644617
22,90.000000,36,286715381.759974,286715381.759974,286715381.759974,286715381.759974,286715381.759974,286715381.759974,286715381.759974,286715381.759974
22,90.000000,27,299536798.449000,299570279.376548,299570279.376548,299570279.376548,299570279.376548,299570279.376548,299570279.376548,299570279.376548
22,90.000000,18,311091812.254649,311200295.510372,311986942.196040,312849285.451289,313693732.699155,314300011.708307,314097570.425766,313490432.897948
