arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
36,8000.000000,3000,988150500.192635,988150500.192635,988150500.192635,988150500.192635,988150500.192635,988150500.192635,988150500.192635,988150500.192635
36,300.000000,150,32320635.009957,32320635.009957,32320635.009957,32320635.009957,32320635.009957,32320635.009957,32320635.009957,32320635.009957
36,1500.000000,600,180058968.605655,180058968.605655,180058968.605655,180058968.605655,180058968.605655,180058968.605655,180058968.605655,180058968.605655
36,13.000000,262144,50156511.259089,50195851.155878,50195851.155878,50195851.155878,50195851.155878,50195851.155878,50195851.155878,50195851.155878
36,15.300000,32768,70909174.137374,70915911.069685,70915911.069685,70915911.069685,70915911.069685,70915911.069685,70915911.069685,70915911.069685
36,19.700000,4096,105489257.318975,105489257.318975,105489257.318975,105489257.318975,105489257.318975,105489257.318975,105489257.318975,105489257.318975
36,32.300000,512,181965610.404279,181965610.404279,181965610.404279,181965610.404279,181965610.404279,181965610.404279,181965610.404279,181965610.404279
36,90.000000,36,239919702.776484,243479753.001760,244053615.208589,245662987.370105,246964521.905192,248318553.310686,248318553.310686,246847627.614027
36,90.000000,27,246146872.522810,247897705.307879,250521831.359432,252122200.469669,252121893.223042,252122250.843087,252122221.843365,252122051.386858
36,90.000000,18,251661741.036938,251661741.036938,251661741.036938,251661741.036938,251661741.036938,251661741.036938,251661741.036938,251661741.036938
