arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
20,300.000000,150,34091322.561865,34091322.561865,34091322.561865,34091322.561865,34091322.561865,34091322.561865,34091322.561865,34091322.561865
20,1500.000000,600,182007168.546249,182007168.546249,182007168.546249,182007168.546249,182007168.546249,182007168.546249,182007168.546249,182007168.546249
20,8000.000000,3000,1001919740.710720,1001919740.710720,1001919740.710720,1001919740.710720,1001919740.710720,1001919740.710720,1001919740.710720,1001919740.710720
20,13.000000,262144,84008646.924717,84008646.924717,84008646.924717,84008646.924717,84008646.924717,84008646.924717,84008646.924717,84008646.924717
20,15.300000,32768,103386767.346195,103386767.346195,103386767.346195,103386767.346195,103386767.346195,103386767.346195,103386767.346195,103386767.346195
20,19.700000,4096,143008576.174625,143008576.174625,143008576.174625,143008576.174625,143008576.174625,143008576.174625,143008576.174625,143008576.174625
20,32.300000,512,222041721.885642,222041721.885642,222041721.885642,222041721.885642,222041721.885642,222041721.885642,222041721.885642,222041721.885642
20,90.000000,36,291364895.448204,291364895.448204,291364895.448204,291364895.448204,291364895.448204,291364895.448204,291364895.448204,291364895.448204
20,90.000000,27,305659154.622894,305659154.622894,305659154.622894,305659154.622894,305659154.622894,305659154.622894,305659154.622894,305659154.622894
20,90.000000,18,319290566.086897,319859769.810367,320015191.506493,320110633.087374,320079616.277122,320110633.087374,320110633.087374,320110633.087374
