arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
30,8000.000000,3000,999501156.842045,999501156.842045,999501156.842045,999501156.842045,999501156.842045,999501156.842045,999501156.842045,999501156.842045
30,1500.000000,600,183874980.467823,183874980.467823,183874980.467823,183874980.467823,183874980.467823,183874980.467823,183874980.467823,183874980.467823
30,300.000000,150,32637805.433864,32637805.433864,32637805.433864,32637805.433864,32637805.433864,32637805.433864,32637805.433864,32637805.433864
30,13.000000,262144,61759215.111504,61759215.111504,61759215.111504,61759215.111504,61759215.111504,61759215.111504,61759215.111504,61759215.111504
30,15.300000,32768,81847609.438333,81847609.438333,81847609.438333,81847609.438333,81847609.438333,81847609.438333,81847609.438333,81847609.438333
30,19.700000,4096,119749118.388387,119749118.388387,119749118.388387,119749118.388387,119749118.388387,119749118.388387,119749118.388387,119749118.388387
30,32.300000,512,197878127.740666,197878127.740666,197878127.740666,197878127.740666,197878127.740666,197878127.740666,197878127.740666,197878127.740666
30,90.000000,36,265796631.926435,266023151.610972,266023151.610972,266023151.610972,266023151.610972,266023151.610972,266023151.610972,266023151.610972
30,90.000000,27,272349462.930399,272750352.110910,273824690.393173,274512531.513091,275846305.921766,277658099.552611,277592348.414933,275509302.170517
30,90.000000,18,277088709.531475,277770957.493918,277819253.267424,277819253.267424,277819253.267424,277819253.267424,277819253.267424,277819253.267424
