arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time
34,8000.000000,3000,991597576.142616,991597576.142616,991597576.142616,991597576.142616,991597576.142616,991597576.142616,991597576.142616,991597576.142616
34,300.000000,150,32722152.224111,32722152.224111,32722152.224111,32722152.224111,32722152.224111,32722152.224111,32722152.224111,32722152.224111
34,1500.000000,600,181618687.683641,181618687.683641,181618687.683641,181618687.683641,181618687.683641,181618687.683641,181618687.683641,181618687.683641
34,13.000000,262144,52730790.111192,52530337.834847,52530337.834847,52530337.834847,52530337.834847,52530337.834847,52530337.834847,52530337.834847
34,15.300000,32768,75411140.188354,75418169.872475,75411140.188354,75411140.188354,75411140.188354,75411140.188354,75411140.188354,75411140.188354
34,19.700000,4096,108914937.369191,108914937.369191,108914937.369191,108914937.369191,108914937.369191,108914937.369191,108914937.369191,108914937.369191
34,32.300000,512,188075808.269415,188075808.269415,188075808.269415,188075808.269415,188075808.269415,188075808.269415,188075808.269415,188075808.269415
34,90.000000,36,250884674.502959,252246094.036771,253220552.976276,253596002.465320,253365840.695973,253596002.465320,253596002.465320,253596002.465320
34,90.000000,27,251394411.067128,249771690.758555,254910118.626921,257842113.814289,259368340.088643,259476433.545332,259476377.972742,259375506.552481
34,90.000000,18,261117147.656239,261325162.992179,261325162.992179,261325162.992179,261325162.992179,261325162.992179,261325162.992179,261325162.992179
